Trade_Time,Price_USD,Volume_BTC,Symbol
2025-09-30 00:00:06.712,114250.0,0.028,BTCUSDT
2025-09-30 00:00:06.714,114250.2,0.001,BTCUSDT
2025-09-30 00:00:06.714,114250.2,0.001,BTCUSDT
2025-09-30 00:00:06.714,114250.2,0.001,BTCUSDT
2025-09-30 00:00:06.714,114251.2,0.002,BTCUSDT
2025-09-30 00:00:06.714,114251.6,0.001,BTCUSDT
2025-09-30 00:00:06.714,114251.9,0.002,BTCUSDT
2025-09-30 00:00:06.714,114252.1,0.002,BTCUSDT
2025-09-30 00:00:06.714,114252.5,0.002,BTCUSDT
2025-09-30 00:00:06.714,114253.1,0.002,BTCUSDT
2025-09-30 00:00:06.714,114253.2,0.001,BTCUSDT
2025-09-30 00:00:06.714,114253.2,0.002,BTCUSDT
2025-09-30 00:00:06.714,114253.7,0.002,BTCUSDT
2025-09-30 00:00:06.714,114254.2,0.011,BTCUSDT
2025-09-30 00:00:06.714,114254.3,0.002,BTCUSDT
2025-09-30 00:00:06.714,114254.4,0.002,BTCUSDT
2025-09-30 00:00:06.714,114255.0,0.002,BTCUSDT
2025-09-30 00:00:06.714,114255.0,0.059,BTCUSDT
2025-09-30 00:00:06.716,114255.0,0.001,BTCUSDT
2025-09-30 00:00:06.716,114255.4,0.002,BTCUSDT
2025-09-30 00:00:06.716,114255.7,0.001,BTCUSDT
2025-09-30 00:00:06.716,114255.9,0.005,BTCUSDT
2025-09-30 00:00:06.716,114256.3,0.002,BTCUSDT
2025-09-30 00:00:06.721,114256.4,0.002,BTCUSDT
2025-09-30 00:00:06.721,114256.4,0.001,BTCUSDT
2025-09-30 00:00:06.747,114256.3,0.022,BTCUSDT
2025-09-30 00:00:06.760,114256.4,0.01,BTCUSDT
2025-09-30 00:00:06.775,114256.4,0.002,BTCUSDT
2025-09-30 00:00:06.789,114256.4,0.008,BTCUSDT
2025-09-30 00:00:06.869,114256.4,0.007,BTCUSDT
2025-09-30 00:00:06.944,114256.4,0.888,BTCUSDT
2025-09-30 00:00:06.944,114256.4,0.001,BTCUSDT
2025-09-30 00:00:06.944,114256.4,0.001,BTCUSDT
2025-09-30 00:00:06.944,114256.4,0.001,BTCUSDT
2025-09-30 00:00:06.944,114256.4,0.109,BTCUSDT
2025-09-30 00:00:06.948,114256.4,0.002,BTCUSDT
2025-09-30 00:00:06.950,114256.3,0.167,BTCUSDT
2025-09-30 00:00:07.054,114256.3,0.211,BTCUSDT
2025-09-30 00:00:07.084,114256.4,0.01,BTCUSDT
2025-09-30 00:00:07.167,114256.4,0.076,BTCUSDT
2025-09-30 00:00:07.192,114256.4,0.011,BTCUSDT
2025-09-30 00:00:07.195,114256.4,0.007,BTCUSDT
2025-09-30 00:00:07.289,114256.3,0.088,BTCUSDT
2025-09-30 00:00:07.292,114256.4,0.108,BTCUSDT
2025-09-30 00:00:07.292,114256.4,0.125,BTCUSDT
2025-09-30 00:00:07.292,114256.4,0.299,BTCUSDT
2025-09-30 00:00:07.292,114256.4,0.653,BTCUSDT
2025-09-30 00:00:07.305,114256.4,0.08,BTCUSDT
2025-09-30 00:00:07.383,114256.4,0.013,BTCUSDT
2025-09-30 00:00:07.414,114256.4,0.001,BTCUSDT
2025-09-30 00:00:07.435,114256.3,0.012,BTCUSDT
2025-09-30 00:00:07.435,114256.3,0.001,BTCUSDT
2025-09-30 00:00:07.435,114256.3,0.018,BTCUSDT
2025-09-30 00:00:07.499,114256.4,0.002,BTCUSDT
2025-09-30 00:00:07.533,114256.4,0.017,BTCUSDT
2025-09-30 00:00:07.551,114256.4,0.014,BTCUSDT
2025-09-30 00:00:07.558,114256.3,0.622,BTCUSDT
2025-09-30 00:00:07.558,114256.3,0.031,BTCUSDT
2025-09-30 00:00:07.558,114256.3,0.151,BTCUSDT
2025-09-30 00:00:07.564,114256.4,0.007,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.125,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.001,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.177,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.237,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.299,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.207,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.008,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.051,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.114,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.053,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.323,BTCUSDT
2025-09-30 00:00:07.565,114256.3,1.097,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.125,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.04,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.011,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.001,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.623,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.004,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.006,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.001,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.158,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.181,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.701,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.001,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.087,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.087,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.001,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.001,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.593,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.875,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.289,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.01,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.356,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.002,BTCUSDT
2025-09-30 00:00:07.565,114256.3,0.049,BTCUSDT
2025-09-30 00:00:07.594,114256.4,0.006,BTCUSDT
2025-09-30 00:00:07.636,114256.3,0.002,BTCUSDT
2025-09-30 00:00:07.711,114256.4,0.048,BTCUSDT
2025-09-30 00:00:07.841,114256.4,0.116,BTCUSDT
2025-09-30 00:00:07.995,114256.4,0.012,BTCUSDT
2025-09-30 00:00:08.000,114256.4,0.012,BTCUSDT
2025-09-30 00:00:08.002,114256.4,0.013,BTCUSDT
2025-09-30 00:00:08.033,114256.3,0.096,BTCUSDT
2025-09-30 00:00:08.149,114256.4,0.007,BTCUSDT
2025-09-30 00:00:08.163,114256.4,0.095,BTCUSDT
2025-09-30 00:00:08.186,114256.4,0.006,BTCUSDT
2025-09-30 00:00:08.199,114256.4,0.002,BTCUSDT
2025-09-30 00:00:08.287,114256.4,0.017,BTCUSDT
2025-09-30 00:00:08.289,114256.4,0.001,BTCUSDT
2025-09-30 00:00:08.320,114256.3,0.088,BTCUSDT
2025-09-30 00:00:08.330,114256.4,0.001,BTCUSDT
2025-09-30 00:00:08.336,114256.4,0.042,BTCUSDT
2025-09-30 00:00:08.337,114256.4,0.001,BTCUSDT
2025-09-30 00:00:08.338,114256.4,0.002,BTCUSDT
2025-09-30 00:00:08.338,114256.4,0.003,BTCUSDT
2025-09-30 00:00:08.338,114256.4,0.011,BTCUSDT
2025-09-30 00:00:08.338,114256.4,0.009,BTCUSDT
2025-09-30 00:00:08.338,114256.4,0.011,BTCUSDT
2025-09-30 00:00:08.339,114256.4,0.2,BTCUSDT
2025-09-30 00:00:08.339,114256.4,0.009,BTCUSDT
2025-09-30 00:00:08.340,114256.4,0.003,BTCUSDT
2025-09-30 00:00:08.353,114256.3,0.001,BTCUSDT
2025-09-30 00:00:08.367,114256.4,0.008,BTCUSDT
2025-09-30 00:00:08.399,114256.4,0.011,BTCUSDT
2025-09-30 00:00:08.505,114256.4,0.004,BTCUSDT
2025-09-30 00:00:08.528,114256.4,0.018,BTCUSDT
2025-09-30 00:00:08.630,114256.3,1.004,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.001,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.031,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.166,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.001,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.001,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.323,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.001,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.177,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.299,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.169,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.91,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.033,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.002,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.002,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.008,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.001,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.097,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.002,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.098,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.875,BTCUSDT
2025-09-30 00:00:08.630,114256.3,0.002,BTCUSDT
2025-09-30 00:00:08.630,114256.2,0.001,BTCUSDT
2025-09-30 00:00:08.630,114256.2,0.001,BTCUSDT
2025-09-30 00:00:08.630,114256.2,0.001,BTCUSDT
2025-09-30 00:00:08.630,114256.2,0.001,BTCUSDT
2025-09-30 00:00:08.630,114256.2,0.001,BTCUSDT
2025-09-30 00:00:08.630,114256.2,0.006,BTCUSDT
2025-09-30 00:00:08.630,114256.2,0.298,BTCUSDT
2025-09-30 00:00:08.630,114256.1,0.001,BTCUSDT
2025-09-30 00:00:08.630,114255.8,0.001,BTCUSDT
2025-09-30 00:00:08.630,114255.8,0.001,BTCUSDT
2025-09-30 00:00:08.630,114255.8,0.001,BTCUSDT
2025-09-30 00:00:08.630,114255.8,0.001,BTCUSDT
2025-09-30 00:00:08.630,114255.8,0.001,BTCUSDT
2025-09-30 00:00:08.630,114255.8,0.001,BTCUSDT
2025-09-30 00:00:08.630,114255.8,0.001,BTCUSDT
2025-09-30 00:00:08.630,114255.1,0.002,BTCUSDT
2025-09-30 00:00:08.630,114254.5,0.002,BTCUSDT
2025-09-30 00:00:08.630,114254.3,0.002,BTCUSDT
2025-09-30 00:00:08.630,114254.0,0.001,BTCUSDT
2025-09-30 00:00:08.630,114253.8,0.002,BTCUSDT
2025-09-30 00:00:08.630,114253.6,0.002,BTCUSDT
2025-09-30 00:00:08.630,114253.2,0.002,BTCUSDT
2025-09-30 00:00:08.630,114253.2,0.001,BTCUSDT
2025-09-30 00:00:08.630,114252.6,0.002,BTCUSDT
2025-09-30 00:00:08.630,114252.6,0.001,BTCUSDT
2025-09-30 00:00:08.630,114252.3,0.001,BTCUSDT
2025-09-30 00:00:08.630,114252.1,0.002,BTCUSDT
2025-09-30 00:00:08.630,114252.0,0.002,BTCUSDT
2025-09-30 00:00:08.630,114251.8,0.003,BTCUSDT
2025-09-30 00:00:08.630,114251.0,0.002,BTCUSDT
2025-09-30 00:00:08.630,114251.0,0.002,BTCUSDT
2025-09-30 00:00:08.630,114250.9,0.001,BTCUSDT
2025-09-30 00:00:08.630,114250.6,0.005,BTCUSDT
2025-09-30 00:00:08.630,114250.6,0.06,BTCUSDT
2025-09-30 00:00:08.630,114250.6,0.003,BTCUSDT
2025-09-30 00:00:08.630,114250.5,0.001,BTCUSDT
2025-09-30 00:00:08.630,114250.5,0.533,BTCUSDT
2025-09-30 00:00:08.630,114250.5,0.002,BTCUSDT
2025-09-30 00:00:08.630,114250.4,0.002,BTCUSDT
2025-09-30 00:00:08.630,114250.2,0.002,BTCUSDT
2025-09-30 00:00:08.630,114250.1,0.002,BTCUSDT
2025-09-30 00:00:08.630,114250.0,0.001,BTCUSDT
2025-09-30 00:00:08.630,114250.0,0.001,BTCUSDT
2025-09-30 00:00:08.630,114249.9,0.087,BTCUSDT
2025-09-30 00:00:08.630,114249.8,0.002,BTCUSDT
2025-09-30 00:00:08.630,114249.3,0.001,BTCUSDT
2025-09-30 00:00:08.630,114249.2,0.25,BTCUSDT
2025-09-30 00:00:08.630,114249.2,0.002,BTCUSDT
2025-09-30 00:00:08.630,114249.2,0.028,BTCUSDT
2025-09-30 00:00:08.630,114249.2,0.002,BTCUSDT
2025-09-30 00:00:08.630,114249.2,0.001,BTCUSDT
2025-09-30 00:00:08.630,114249.1,0.027,BTCUSDT
2025-09-30 00:00:08.630,114249.1,0.002,BTCUSDT
2025-09-30 00:00:08.630,114249.0,0.662,BTCUSDT
2025-09-30 00:00:08.630,114248.9,0.088,BTCUSDT
2025-09-30 00:00:08.630,114248.9,0.001,BTCUSDT
2025-09-30 00:00:08.630,114248.6,0.001,BTCUSDT
2025-09-30 00:00:08.630,114248.6,0.002,BTCUSDT
2025-09-30 00:00:08.630,114248.6,0.002,BTCUSDT
2025-09-30 00:00:08.630,114248.6,0.002,BTCUSDT
2025-09-30 00:00:08.630,114248.0,0.002,BTCUSDT
2025-09-30 00:00:08.630,114248.0,0.05,BTCUSDT
2025-09-30 00:00:08.630,114248.0,0.002,BTCUSDT
2025-09-30 00:00:08.630,114247.8,0.001,BTCUSDT
2025-09-30 00:00:08.630,114247.5,0.002,BTCUSDT
2025-09-30 00:00:08.630,114247.5,0.002,BTCUSDT
2025-09-30 00:00:08.630,114247.4,0.002,BTCUSDT
2025-09-30 00:00:08.630,114247.1,0.065,BTCUSDT
2025-09-30 00:00:08.630,114247.1,0.087,BTCUSDT
2025-09-30 00:00:08.630,114247.0,0.001,BTCUSDT
2025-09-30 00:00:08.630,114246.8,0.002,BTCUSDT
2025-09-30 00:00:08.630,114246.5,0.002,BTCUSDT
2025-09-30 00:00:08.630,114246.3,0.001,BTCUSDT
2025-09-30 00:00:08.630,114246.2,0.002,BTCUSDT
2025-09-30 00:00:08.630,114246.2,0.001,BTCUSDT
2025-09-30 00:00:08.630,114246.2,0.184,BTCUSDT
2025-09-30 00:00:08.630,114246.1,1.225,BTCUSDT
2025-09-30 00:00:08.630,114246.0,0.131,BTCUSDT
2025-09-30 00:00:08.630,114246.0,0.001,BTCUSDT
2025-09-30 00:00:08.630,114245.9,0.001,BTCUSDT
2025-09-30 00:00:08.630,114245.8,0.002,BTCUSDT
2025-09-30 00:00:08.630,114245.8,0.519,BTCUSDT
2025-09-30 00:00:08.630,114245.7,0.088,BTCUSDT
2025-09-30 00:00:08.630,114245.6,0.001,BTCUSDT
2025-09-30 00:00:08.630,114245.6,1.5,BTCUSDT
2025-09-30 00:00:08.630,114245.5,0.001,BTCUSDT
2025-09-30 00:00:08.630,114245.5,0.002,BTCUSDT
2025-09-30 00:00:08.630,114245.4,0.478,BTCUSDT
2025-09-30 00:00:08.630,114245.1,0.002,BTCUSDT
2025-09-30 00:00:08.630,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.630,114245.0,0.002,BTCUSDT
2025-09-30 00:00:08.630,114245.0,0.318,BTCUSDT
2025-09-30 00:00:08.636,114245.1,0.003,BTCUSDT
2025-09-30 00:00:08.683,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.683,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.683,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.683,114245.0,0.017,BTCUSDT
2025-09-30 00:00:08.713,114245.1,0.52,BTCUSDT
2025-09-30 00:00:08.713,114245.1,0.001,BTCUSDT
2025-09-30 00:00:08.713,114245.1,0.001,BTCUSDT
2025-09-30 00:00:08.713,114245.1,0.505,BTCUSDT
2025-09-30 00:00:08.722,114245.0,1.045,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.18,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.157,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.276,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.177,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.169,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.146,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.158,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.053,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.178,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.179,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.991,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.002,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.18,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.158,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.087,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.177,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.991,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.157,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.087,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.646,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.272,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.031,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.235,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.299,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.95,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.002,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.002,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.346,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.25,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.15,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.15,BTCUSDT
2025-09-30 00:00:08.722,114245.0,0.002,BTCUSDT
2025-09-30 00:00:08.722,114244.9,1.313,BTCUSDT
2025-09-30 00:00:08.722,114244.9,0.055,BTCUSDT
2025-09-30 00:00:08.722,114244.9,4.178,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.177,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.323,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.125,BTCUSDT
2025-09-30 00:00:08.725,114245.0,1.001,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.207,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.053,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.276,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.237,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.002,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.486,BTCUSDT
2025-09-30 00:00:08.725,114245.0,1.0,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.002,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.25,BTCUSDT
2025-09-30 00:00:08.725,114245.0,0.001,BTCUSDT
2025-09-30 00:00:08.725,114244.9,4.48,BTCUSDT
2025-09-30 00:00:08.725,114244.9,0.001,BTCUSDT
2025-09-30 00:00:08.725,114244.9,0.001,BTCUSDT
2025-09-30 00:00:08.725,114244.9,0.006,BTCUSDT
2025-09-30 00:00:08.725,114244.8,0.003,BTCUSDT
2025-09-30 00:00:08.725,114244.8,0.002,BTCUSDT
2025-09-30 00:00:08.725,114244.7,0.002,BTCUSDT
2025-09-30 00:00:08.725,114244.1,0.002,BTCUSDT
2025-09-30 00:00:08.725,114243.5,0.001,BTCUSDT
2025-09-30 00:00:08.725,114243.3,0.002,BTCUSDT
2025-09-30 00:00:08.725,114243.3,0.001,BTCUSDT
2025-09-30 00:00:08.725,114242.8,0.001,BTCUSDT
2025-09-30 00:00:08.725,114242.7,0.002,BTCUSDT
2025-09-30 00:00:08.725,114242.7,0.001,BTCUSDT
2025-09-30 00:00:08.725,114242.6,0.001,BTCUSDT
2025-09-30 00:00:08.725,114242.4,0.001,BTCUSDT
2025-09-30 00:00:08.725,114242.2,0.001,BTCUSDT
2025-09-30 00:00:08.725,114242.1,0.002,BTCUSDT
2025-09-30 00:00:08.725,114242.1,0.002,BTCUSDT
2025-09-30 00:00:08.725,114241.5,0.002,BTCUSDT
2025-09-30 00:00:08.725,114241.0,0.002,BTCUSDT
2025-09-30 00:00:08.725,114240.9,0.001,BTCUSDT
2025-09-30 00:00:08.726,114240.8,0.002,BTCUSDT
2025-09-30 00:00:08.726,114240.6,0.002,BTCUSDT
2025-09-30 00:00:08.726,114240.6,0.002,BTCUSDT
2025-09-30 00:00:08.726,114240.4,0.001,BTCUSDT
2025-09-30 00:00:08.726,114240.0,0.001,BTCUSDT
2025-09-30 00:00:08.726,114240.0,0.002,BTCUSDT
2025-09-30 00:00:08.726,114240.0,0.001,BTCUSDT
2025-09-30 00:00:08.726,114240.0,0.001,BTCUSDT
2025-09-30 00:00:08.726,114240.0,0.001,BTCUSDT
2025-09-30 00:00:08.726,114240.0,0.002,BTCUSDT
2025-09-30 00:00:08.726,114239.9,0.002,BTCUSDT
2025-09-30 00:00:08.726,114239.8,0.001,BTCUSDT
2025-09-30 00:00:08.726,114239.8,0.005,BTCUSDT
2025-09-30 00:00:08.726,114239.4,0.002,BTCUSDT
2025-09-30 00:00:08.726,114239.4,0.001,BTCUSDT
2025-09-30 00:00:08.726,114239.4,0.001,BTCUSDT
2025-09-30 00:00:08.726,114239.3,0.06,BTCUSDT
2025-09-30 00:00:08.726,114239.3,0.003,BTCUSDT
2025-09-30 00:00:08.726,114239.3,0.193,BTCUSDT
2025-09-30 00:00:08.726,114239.2,0.001,BTCUSDT
2025-09-30 00:00:08.726,114239.2,0.002,BTCUSDT
2025-09-30 00:00:08.726,114239.2,0.001,BTCUSDT
2025-09-30 00:00:08.726,114239.2,0.478,BTCUSDT
2025-09-30 00:00:08.726,114239.1,0.001,BTCUSDT
2025-09-30 00:00:08.726,114239.0,0.975,BTCUSDT
2025-09-30 00:00:08.726,114238.8,0.002,BTCUSDT
2025-09-30 00:00:08.726,114238.8,0.001,BTCUSDT
2025-09-30 00:00:08.726,114238.7,0.002,BTCUSDT
2025-09-30 00:00:08.726,114238.7,0.001,BTCUSDT
2025-09-30 00:00:08.726,114238.6,0.002,BTCUSDT
2025-09-30 00:00:08.726,114238.4,0.007,BTCUSDT
2025-09-30 00:00:08.726,114238.2,0.08,BTCUSDT
2025-09-30 00:00:08.726,114238.2,0.001,BTCUSDT
2025-09-30 00:00:08.726,114238.1,0.002,BTCUSDT
2025-09-30 00:00:08.726,114237.7,0.002,BTCUSDT
2025-09-30 00:00:08.726,114237.7,0.001,BTCUSDT
2025-09-30 00:00:08.726,114237.6,0.457,BTCUSDT
2025-09-30 00:00:08.726,114237.6,0.386,BTCUSDT
2025-09-30 00:00:08.726,114237.3,0.002,BTCUSDT
2025-09-30 00:00:08.726,114237.0,0.002,BTCUSDT
2025-09-30 00:00:08.726,114237.0,0.001,BTCUSDT
2025-09-30 00:00:08.726,114236.9,0.03,BTCUSDT
2025-09-30 00:00:08.726,114236.9,0.001,BTCUSDT
2025-09-30 00:00:08.726,114236.9,0.08,BTCUSDT
2025-09-30 00:00:08.726,114236.6,0.05,BTCUSDT
2025-09-30 00:00:08.726,114236.6,0.002,BTCUSDT
2025-09-30 00:00:08.726,114236.5,0.001,BTCUSDT
2025-09-30 00:00:08.726,114236.4,0.002,BTCUSDT
2025-09-30 00:00:08.726,114236.4,0.001,BTCUSDT
2025-09-30 00:00:08.726,114236.4,0.006,BTCUSDT
2025-09-30 00:00:08.726,114236.3,0.001,BTCUSDT
2025-09-30 00:00:08.726,114236.3,0.002,BTCUSDT
2025-09-30 00:00:08.726,114236.2,0.088,BTCUSDT
2025-09-30 00:00:08.726,114236.1,0.001,BTCUSDT
2025-09-30 00:00:08.726,114236.1,0.001,BTCUSDT
2025-09-30 00:00:08.726,114236.0,0.002,BTCUSDT
2025-09-30 00:00:08.726,114236.0,0.002,BTCUSDT
2025-09-30 00:00:08.726,114235.9,0.08,BTCUSDT
2025-09-30 00:00:08.726,114235.9,0.08,BTCUSDT
2025-09-30 00:00:08.726,114235.8,0.002,BTCUSDT
2025-09-30 00:00:08.726,114235.6,0.072,BTCUSDT
2025-09-30 00:00:08.726,114235.5,0.001,BTCUSDT
2025-09-30 00:00:08.726,114235.5,0.088,BTCUSDT
2025-09-30 00:00:08.726,114235.4,0.002,BTCUSDT
2025-09-30 00:00:08.726,114235.4,0.088,BTCUSDT
2025-09-30 00:00:08.726,114235.4,0.088,BTCUSDT
2025-09-30 00:00:08.726,114235.4,0.386,BTCUSDT
2025-09-30 00:00:08.726,114235.4,0.421,BTCUSDT
2025-09-30 00:00:08.726,114235.3,0.184,BTCUSDT
2025-09-30 00:00:08.726,114235.3,0.552,BTCUSDT
2025-09-30 00:00:08.729,114235.3,0.421,BTCUSDT
2025-09-30 00:00:08.729,114235.3,0.648,BTCUSDT
2025-09-30 00:00:08.729,114235.3,0.001,BTCUSDT
2025-09-30 00:00:08.729,114235.3,0.649,BTCUSDT
2025-09-30 00:00:08.729,114235.3,0.001,BTCUSDT
2025-09-30 00:00:08.729,114235.3,0.001,BTCUSDT
2025-09-30 00:00:08.729,114235.2,1.061,BTCUSDT
2025-09-30 00:00:08.729,114235.2,0.002,BTCUSDT
2025-09-30 00:00:08.729,114235.0,0.001,BTCUSDT
2025-09-30 00:00:08.729,114234.7,0.002,BTCUSDT
2025-09-30 00:00:08.729,114234.6,0.001,BTCUSDT
2025-09-30 00:00:08.729,114234.6,0.04,BTCUSDT
2025-09-30 00:00:08.729,114234.5,0.002,BTCUSDT
2025-09-30 00:00:08.729,114234.5,0.03,BTCUSDT
2025-09-30 00:00:08.729,114234.5,0.005,BTCUSDT
2025-09-30 00:00:08.729,114234.3,0.104,BTCUSDT
2025-09-30 00:00:08.729,114234.1,0.018,BTCUSDT
2025-09-30 00:00:08.729,114234.1,0.088,BTCUSDT
2025-09-30 00:00:08.729,114234.1,0.421,BTCUSDT
2025-09-30 00:00:08.729,114233.9,0.002,BTCUSDT
2025-09-30 00:00:08.729,114233.9,0.001,BTCUSDT
2025-09-30 00:00:08.729,114233.9,0.006,BTCUSDT
2025-09-30 00:00:08.729,114233.8,2.282,BTCUSDT
2025-09-30 00:00:08.729,114233.7,0.002,BTCUSDT
2025-09-30 00:00:08.729,114233.7,0.002,BTCUSDT
2025-09-30 00:00:08.729,114233.6,0.002,BTCUSDT
2025-09-30 00:00:08.729,114233.6,0.08,BTCUSDT
2025-09-30 00:00:08.729,114233.6,0.785,BTCUSDT
2025-09-30 00:00:08.729,114233.5,0.04,BTCUSDT
2025-09-30 00:00:08.729,114233.4,0.03,BTCUSDT
2025-09-30 00:00:08.729,114233.4,0.2,BTCUSDT
2025-09-30 00:00:08.729,114233.4,0.2,BTCUSDT
2025-09-30 00:00:08.729,114233.4,0.2,BTCUSDT
2025-09-30 00:00:08.729,114233.4,0.088,BTCUSDT
2025-09-30 00:00:08.729,114233.4,0.003,BTCUSDT
2025-09-30 00:00:08.729,114233.4,0.04,BTCUSDT
